Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
18.2524,272.5,1142.4563,4.1925
18.2526,310,1299.985,4.1935
18.2528,339,1421.5966,4.1935
18.2530,335,1404.4875,4.1925
18.2532,360.5,1511.7567,4.1935
18.2534,349,1463.5315,4.1935
18.2536,344,1442.564,4.1935
18.2538,325.5,1364.3333,4.1915
18.2540,342.5,1436.2738,4.1935
18.2542,345.5,1448.8542,4.1935
18.2544,346,1450.951,4.1935
18.2546,328.5,1377.2363,4.1925
18.2548,324.5,1360.7908,4.1935
18.2550,327.5,1373.0438,4.1925
18.2552,327,1371.2745,4.1935
18.2554,327,1370.9475,4.1925
18.2556,356.5,1494.6263,4.1925
18.2558,377,1580.5725,4.1925
18.2560,374,1567.995,4.1925
18.2562,361,1513.8535,4.1935
18.2564,353.5,1482.0488,4.1925
18.2566,374.5,1570.0913,4.1925
18.2568,373,1563.8025,4.1925
18.2570,361.5,1515.5887,4.1925
18.2572,356,1492.886,4.1935
18.2574,378,1585.1431,4.1935
18.2576,379,1588.9575,4.1925
18.2578,370.5,1553.6918,4.1935
18.2580,354,1484.145,4.1925
18.2582,372.5,1561.7063,4.1925
18.2584,374.5,1570.4658,4.1935
18.2586,375,1572.5625,4.1935
18.2588,355,1488.3375,4.1925
18.2590,374.5,1570.0913,4.1925
18.2592,378,1584.765,4.1925
18.2594,377.5,1583.0463,4.1935
18.2596,356.5,1494.6263,4.1925
18.2598,373,1564.1755,4.1935
18.2600,377,1580.5725,4.1925
18.2602,376,1576.756,4.1935
18.2604,356,1492.53,4.1925
18.2606,357,1496.7225,4.1925
18.2608,402.5,1687.4813,4.1925
18.2610,426.5,1789.1676,4.195
18.2612,350.5,1469.8218,4.1935
18.2614,338.5,1419.1613,4.1925
18.2616,348.5,1461.0863,4.1925
18.2618,349,1463.5315,4.1935
18.2620,335,1404.4875,4.1925
18.2622,335,1404.4875,4.1925
18.2624,349.5,1465.6283,4.1935
18.2626,349.5,1465.2788,4.1925
18.2628,338,1417.0651,4.1925
18.2630,332.5,1394.3387,4.1935
18.2632,350.5,1469.8218,4.1935
18.2634,348.5,1461.4348,4.1935
18.2636,340,1425.79,4.1935
18.2638,329.5,1381.7583,4.1935
18.2640,348,1459.338,4.1935
18.2642,349,1463.1825,4.1925
18.2644,344,1442.564,4.1935
18.2646,328.5,1377.2363,4.1925
18.2648,347.5,1457.2412,4.1935
18.2650,348.5,1461.0863,4.1925
18.2652,345.5,1448.8542,4.1935
18.2654,327,1370.9475,4.1925
18.2656,346,1450.951,4.1935
18.2658,349.5,1465.2788,4.1925
18.2660,347.5,1457.2412,4.1935
18.2662,328.5,1377.2363,4.1925
18.2664,344.5,1444.6608,4.1935
18.2666,349,1463.1825,4.1925
18.2668,349,1463.5315,4.1935
18.2670,329,1379.6615,4.1935
18.2672,348,1458.99,4.1925
18.2674,343,1438.3705,4.1935
18.2676,348.5,1461.0863,4.1925
18.2678,332.5,1394.3387,4.1935
18.2680,338.5,1419.1613,4.1925
18.2682,348.5,1461.4348,4.1935
18.2684,349,1463.1825,4.1925
18.2686,334.5,1402.7257,4.1935
18.2688,336,1408.6801,4.1925
18.2690,349,1463.1825,4.1925
18.2692,350,1467.375,4.1925
18.2694,337.5,1414.9688,4.1925
18.2696,334,1400.295,4.1925
18.2698,348,1459.338,4.1935
18.2700,348.5,1461.0863,4.1925
18.2702,339,1421.5966,4.1935
18.2704,329,1379.3325,4.1925
18.2706,351,1471.9185,4.1935
18.2708,346.5,1452.7013,4.1925
18.2710,342.5,1436.2738,4.1935
18.2712,325,1362.5625,4.1925
18.2714,327,1371.2745,4.1935
18.2716,326,1367.0811,4.1935
18.2718,328,1375.14,4.1925
18.2720,330.5,1385.6213,4.1925
18.2722,369,1547.0326,4.1925
18.2724,375.5,1574.2838,4.1925
18.2726,373.5,1565.8988,4.1925
18.2728,353.5,1482.4022,4.1935
18.2730,363,1521.8776,4.1925
18.2732,376,1576.756,4.1935
18.2734,372,1559.61,4.1925
18.2736,356.5,1494.6263,4.1925
18.2738,367.5,1540.7438,4.1925
18.2740,381.5,1599.4388,4.1925
18.2742,378.5,1586.8613,4.1925
18.2744,363.5,1523.9738,4.1925
18.2746,359,1505.1075,4.1925
18.2748,375.5,1574.6593,4.1935
18.2750,376,1576.38,4.1925
18.2752,369,1547.4015,4.1935
18.2754,360,1509.3,4.1925
18.2756,378.5,1586.8613,4.1925
18.2758,379,1588.9575,4.1925
18.2760,372,1559.9821,4.1935
18.2762,358.5,1503.0112,4.1925
18.2764,378,1585.1431,4.1935
18.2766,377,1580.5725,4.1925
18.2768,373,1564.1755,4.1935
18.2770,353,1479.9525,4.1925
18.2772,351.5,1473.6638,4.1925
18.2774,349,1463.1825,4.1925
18.2776,346.5,1453.2209,4.194
18.2778,327,1370.9475,4.1925
18.2780,345.5,1448.5088,4.1925
18.2782,349,1463.1825,4.1925
18.2784,348,1459.338,4.1935
18.2786,328.5,1377.2363,4.1925
18.2788,344,1442.564,4.1935
18.2790,348.5,1461.0863,4.1925
18.2792,348.5,1461.4348,4.1935
18.2794,330,1383.525,4.1925
18.2796,342,1433.8351,4.1925
18.2798,351,1471.5675,4.1925
18.2800,350,1467.725,4.1935
18.2802,334,1400.629,4.1935
18.2804,337,1412.8726,4.1925
18.2806,371.5,1557.5138,4.1925
18.2808,411,1723.1176,4.1925
18.2810,399.5,1675.3032,4.1935
18.2812,383,1605.7275,4.1925
18.2814,384,1609.92,4.1925
18.2816,350.5,1469.8218,4.1935
18.2818,339.5,1423.6932,4.1935
18.2820,331.5,1390.1453,4.1935
18.2822,348.5,1461.0863,4.1925
18.2824,349.5,1465.6283,4.1935
18.2826,342,1434.177,4.1935
18.2828,329,1379.3325,4.1925
18.2830,348.5,1461.0863,4.1925
18.2832,349.5,1465.2788,4.1925
18.2834,345,1446.7576,4.1935
18.2836,328,1375.14,4.1925
18.2838,347.5,1456.8938,4.1925
18.2840,348.5,1461.0863,4.1925
18.2842,346.5,1453.0477,4.1935
18.2844,326.5,1368.8513,4.1925
18.2846,346.5,1453.0477,4.1935
18.2848,348.5,1461.0863,4.1925
18.2850,347.5,1456.8938,4.1925
18.2852,333,1396.4355,4.1935
18.2854,338,1417.403,4.1935
18.2856,348,1458.99,4.1925
18.2858,349,1463.5315,4.1935
18.2860,329.5,1381.4288,4.1925
18.2862,340.5,1427.5463,4.1925
18.2864,348.5,1461.0863,4.1925
18.2866,347.5,1457.2412,4.1935
18.2868,331.5,1390.1453,4.1935
18.2870,335,1404.8225,4.1935
18.2872,346.5,1453.0477,4.1935
18.2874,346,1450.605,4.1925
18.2876,336.5,1411.1128,4.1935
18.2878,324,1358.37,4.1925
18.2880,327.5,1373.3712,4.1935
18.2882,326.5,1369.1777,4.1935
18.2884,327,1371.2745,4.1935
18.2886,341,1429.9835,4.1935
18.2888,374,1568.369,4.1935
18.2890,374,1567.995,4.1925
18.2892,369,1547.4015,4.1935
18.2894,349,1463.1825,4.1925
18.2896,370.5,1553.3213,4.1925
18.2898,375,1572.5625,4.1935
18.2900,368,1542.8401,4.1925
18.2902,352,1475.76,4.1925
18.2904,374.5,1570.0913,4.1925
18.2906,411.5,1725.6252,4.1935
18.2908,443.5,1859.3738,4.1925
18.2910,402.5,1687.4813,4.1925
18.2912,368,1543.208,4.1935
18.2914,375.5,1574.2838,4.1925
18.2916,377.5,1583.0463,4.1935
18.2918,361.5,1515.9503,4.1935
18.2920,367,1538.6476,4.1925
18.2922,378.5,1587.2397,4.1935
18.2924,379,1589.3365,4.1935
18.2926,365,1530.6276,4.1935
18.2928,364.5,1528.1663,4.1925
18.2930,377.5,1583.0463,4.1935
18.2932,364.5,1528.5308,4.1935
18.2934,338.5,1419.1613,4.1925
18.2936,333,1396.1025,4.1925
18.2938,350,1467.375,4.1925
18.2940,349.5,1465.6283,4.1935
18.2942,342,1433.8351,4.1925
18.2944,330,1383.525,4.1925
18.2946,348.5,1461.0863,4.1925
18.2948,353.5,1482.0488,4.1925
18.2950,344.5,1444.6608,4.1935
18.2952,347,1454.7975,4.1925
18.2954,351,1471.9185,4.1935
18.2956,351.5,1474.0153,4.1935
18.2958,349,1463.7059,4.194
18.2960,329,1379.3325,4.1925
18.2962,350,1467.725,4.1935
18.2964,351.5,1474.0153,4.1935
18.2966,349.5,1465.6283,4.1935
18.2968,332,1391.91,4.1925
18.2970,353.5,1482.4022,4.1935
18.2972,367,1538.6476,4.1925
18.2974,356.5,1494.9828,4.1935
18.2976,341.5,1431.7388,4.1925
18.2978,355,1488.3375,4.1925
18.2980,395,1656.0376,4.1925
18.2982,426,1786.431,4.1935
18.2984,398.5,1671.1097,4.1935
18.2986,359,1505.1075,4.1925
18.2988,385,1613.7275,4.1915
18.2990,425.5,1784.5469,4.194
18.2992,362,1518.047,4.1935
18.2994,343.5,1440.4673,4.1935
18.2996,356,1492.53,4.1925
18.2998,357.5,1499.1763,4.1935
18.3000,354.5,1486.5958,4.1935
18.3002,340.5,1427.8867,4.1935
18.3004,351.5,1473.6638,4.1925
18.3006,378,1585.1431,4.1935
18.3008,425.5,1784.3342,4.1935
18.3010,471,1974.1965,4.1915
18.3012,565,2368.7625,4.1925
18.3014,575.5,2413.3594,4.1935
18.3016,524,2196.8701,4.1925
18.3018,530,2221.4951,4.1915
18.3020,591.5,2480.751,4.194
18.3022,521,2184.8135,4.1935
18.3024,439.5,1843.0432,4.1935
18.3026,430,1802.3451,4.1915
18.3028,455,1908.0425,4.1935
18.3032,510.5,2140.7817,4.1935
18.3034,530,2222.5549,4.1935
18.3036,523,2192.6775,4.1925
18.3038,537.5,2254.0063,4.1935
18.3040,507,2126.3579,4.194
18.3042,499,2092.5566,4.1935
18.3044,498.5,2090.4597,4.1935
18.3046,497,2083.6726,4.1925
18.3048,498,2087.865,4.1925
18.3050,522.5,2190.0588,4.1915
18.3052,544,2280.176,4.1915
18.3054,571,2394.4885,4.1935
18.3056,536,2247.1802,4.1925
18.3058,512,2146.0481,4.1915
18.3060,569.5,2388.1982,4.1935
18.3062,547.5,2294.8464,4.1915
18.3064,565.5,2370.2935,4.1915
18.3066,583,2444.8105,4.1935
18.3068,511,2142.3674,4.1925
18.3070,508,2129.7903,4.1925
18.3072,498,2087.865,4.1925
18.3074,485,2033.3625,4.1925
18.3076,503.5,2110.9238,4.1925
18.3078,502.5,2107.2339,4.1935
18.3080,503,2109.3306,4.1935
18.3082,483.5,2027.0739,4.1925
18.3084,506.5,2123.5012,4.1925
18.3086,510,2138.175,4.1925
18.3088,505.5,2119.8145,4.1935
18.3090,485,2033.3625,4.1925
18.3092,499.5,2094.1538,4.1925
18.3094,507,2126.1047,4.1935
18.3096,488,2046.428,4.1935
18.3098,458,1920.165,4.1925
18.3100,467,1957.8976,4.1925
18.3102,477,1999.8225,4.1925
18.3104,481.5,2019.1703,4.1935
18.3106,466,1953.7051,4.1925
18.3108,465.5,1951.6088,4.1925
18.3110,476.5,1997.7263,4.1925
18.3112,475,1991.4375,4.1925
18.3114,465,1949.9775,4.1935
18.3116,464.5,1947.4163,4.1925
18.3118,476,1995.63,4.1925
18.3120,476.5,1997.7263,4.1925
18.3122,467,1957.8976,4.1925
18.3124,463.5,1943.2238,4.1925
18.3126,483,2024.9775,4.1925
18.3128,477.5,2002.3962,4.1935
18.3130,469,1966.2826,4.1925
18.3132,455.5,1909.6838,4.1925
18.3134,478.5,2006.1113,4.1925
18.3136,479.5,2010.3038,4.1925
18.3138,471,1975.1385,4.1935
18.3140,454.5,1905.0369,4.1915
18.3142,475.5,1994.0093,4.1935
18.3144,481,2016.5925,4.1925
18.3146,477.5,2002.3962,4.1935
18.3148,453.5,1900.8453,4.1915
18.3150,472.5,1980.9563,4.1925
18.3152,476,1995.63,4.1925
18.3154,481.5,2019.1703,4.1935
18.3156,456,1911.78,4.1925
18.3158,471,1975.1385,4.1935
18.3160,476.5,1998.2028,4.1935
18.3162,476,1995.63,4.1925
18.3164,457,1915.9725,4.1925
18.3166,473.5,1985.1488,4.1925
18.3168,493,2066.9026,4.1925
18.3170,525,2201.5874,4.1935
18.3172,501.5,2103.0403,4.1935
18.3174,472,1978.8601,4.1925
18.3176,476.5,1997.7263,4.1925
18.3178,478,2004.015,4.1925
18.3180,462.5,1939.0312,4.1925
18.3182,461,1932.7426,4.1925
18.3184,484,2029.17,4.1925
18.3186,471,1975.1385,4.1935
18.3188,470,1970.4751,4.1925
18.3190,459.5,1926.4539,4.1925
18.3192,477.5,2001.9188,4.1925
18.3194,477.5,2001.9188,4.1925
18.3196,468,1962.0901,4.1925
18.3198,455,1907.5875,4.1925
18.3200,472.5,1981.4287,4.1935
18.3202,474.5,1989.3413,4.1925
18.3204,476.5,1997.7263,4.1925
18.3206,457,1916.4296,4.1935
18.3208,453.5,1901.7523,4.1935
18.3210,455,1908.0425,4.1935
18.3212,457,1915.9725,4.1925
18.3214,456,1911.78,4.1925
18.3216,495.5,2077.8792,4.1935
18.3218,505.5,2119.3088,4.1925
18.3220,506.5,2124.0078,4.1935
18.3222,483.5,2027.0739,4.1925
18.3224,491.5,2060.6138,4.1925
18.3226,505,2117.2126,4.1925
18.3228,503,2109.3306,4.1935
18.3230,484,2029.17,4.1925
18.3232,492.5,2064.8064,4.1925
18.3234,512,2146.5601,4.1925
18.3236,512,2146.5601,4.1925
18.3238,494,2071.5891,4.1935
18.3240,488,2046.428,4.1935
18.3242,507,2126.1047,4.1935
18.3244,505,2117.2126,4.1925
18.3246,497.5,2085.7688,4.1925
18.3248,487.5,2043.8438,4.1925
18.3250,510,2138.175,4.1925
18.3252,508,2129.7903,4.1925
18.3254,501.5,2103.0403,4.1935
18.3256,487,2041.7476,4.1925
18.3258,507,2125.5977,4.1925
18.3260,506.5,2123.5012,4.1925
18.3262,501.5,2103.0403,4.1935
18.3264,457,1915.9725,4.1925
18.3266,474,1987.245,4.1925
18.3268,480,2012.88,4.1935
18.3270,476,1996.1061,4.1935
18.3272,455,1907.5875,4.1925
18.3274,476.5,1997.7263,4.1925
18.3276,481,2016.5925,4.1925
18.3278,476,1996.1061,4.1935
18.3280,456.5,1913.8763,4.1925
18.3282,472.5,1980.9563,4.1925
18.3284,477,1999.8225,4.1925
18.3286,478.5,2006.5897,4.1935
18.3288,463,1941.1276,4.1925
18.3290,470,1970.4751,4.1925
18.3292,478,2004.015,4.1925
18.3294,479.5,2010.7833,4.1935
18.3296,491.5,2061.1052,4.1935
18.3298,533,2235.1355,4.1935
18.3300,498,2087.865,4.1925
18.3302,482,2021.267,4.1935
18.3304,499.5,2094.6533,4.1935
18.3306,469.5,1968.3788,4.1925
18.3308,478.5,2006.5897,4.1935
18.3310,516.5,2165.4263,4.1925
18.3312,511.5,2144.9753,4.1935
18.3314,462.5,1939.0312,4.1925
18.3316,477,2000.2996,4.1935
18.3318,478,2004.015,4.1925
18.3320,473.5,1985.1488,4.1925
18.3322,456.5,1913.8763,4.1925
18.3324,479,2008.6865,4.1935
18.3326,481.5,2019.1703,4.1935
18.3328,473,1983.5255,4.1935
18.3330,455,1907.1326,4.1915
18.3332,477,1999.8225,4.1925
18.3334,477,1999.8225,4.1925
18.3336,477,2000.2996,4.1935
18.3338,455.5,1909.6838,4.1925
18.3340,476.5,1997.7263,4.1925
18.3342,478,2004.015,4.1925
18.3344,480,2012.88,4.1935
18.3346,456.5,1913.8763,4.1925
18.3348,473.5,1985.6223,4.1935
18.3350,479,2008.2075,4.1925
18.3352,478.5,2006.1113,4.1925
18.3354,459,1924.3575,4.1925
18.3356,470,1970.9451,4.1935
18.3358,477,1999.8225,4.1925
18.3360,476.5,1997.7263,4.1925
18.3362,462.5,1939.4938,4.1935
18.3364,470,1970.9451,4.1935
18.3366,467.5,1960.4613,4.1935
18.3368,473,1983.0526,4.1925
18.3370,468,1962.0901,4.1925
18.3372,453,1899.2025,4.1925
18.3374,456,1912.236,4.1935
18.3376,457,1915.9725,4.1925
18.3378,457.5,1918.5262,4.1935
18.3380,469.5,1968.3788,4.1925
18.3382,503.5,2111.4272,4.1935
18.3384,504,2113.02,4.1925
18.3386,500.5,2098.8469,4.1935
18.3388,480.5,2014.4963,4.1925
18.3390,503.5,2110.9238,4.1925
18.3392,513,2150.7524,4.1925
18.3394,504,2113.5239,4.1935
18.3396,478.5,2006.1113,4.1925
18.3398,472.5,1980.4839,4.1915
18.3400,532.5,2231.9739,4.1915
18.3402,547.5,2295.9412,4.1935
18.3404,503.5,2110.9238,4.1925
18.3406,578,2425.866,4.197
18.3408,388.5,1628.7863,4.1925
18.3410,369.5,1548.7593,4.1915
18.3412,463.5,1943.2238,4.1925
18.3414,440.5,1847.2368,4.1935
18.3416,353,1480.3055,4.1935
18.3418,328,1374.812,4.1915
18.3420,417,1749.3151,4.195
18.3422,340,1425.79,4.1935
18.3424,318,1332.8971,4.1915
18.3426,364.5,1528.5308,4.1935
18.3428,371,1555.7886,4.1935
18.3430,342,1433.8351,4.1925
18.3432,359.5,1507.5632,4.1935
18.3434,359.5,1507.5632,4.1935
18.3436,353,1480.3055,4.1935
18.3438,339,1421.7659,4.194
18.3440,359.5,1507.2037,4.1925
18.3442,360,1509.3,4.1925
18.3444,355,1488.3375,4.1925
18.3446,338.5,1419.1613,4.1925
18.3448,358,1500.915,4.1925
18.3450,360,1509.3,4.1925
18.3452,357.5,1499.1763,4.1935
18.3454,337.5,1415.3063,4.1935
18.3456,359.5,1507.5632,4.1935
18.3458,360.5,1511.3962,4.1925
18.3460,358.5,1503.0112,4.1925
18.3462,338,1417.0651,4.1925
18.3464,353.5,1482.4022,4.1935
18.3466,359.5,1507.2037,4.1925
18.3468,360,1509.66,4.1935
18.3470,340,1425.4501,4.1925
18.3472,352,1475.76,4.1925
18.3474,359.5,1507.5632,4.1935
18.3476,360,1509.66,4.1935
18.3478,343,1438.3705,4.1935
18.3480,348.5,1461.4348,4.1935
18.3482,360,1509.3,4.1925
18.3484,360,1509.66,4.1935
18.3486,346,1450.951,4.1935
18.3488,345.5,1448.8542,4.1935
18.3490,359.5,1507.2037,4.1925
18.3492,360,1509.3,4.1925
18.3494,348,1458.99,4.1925
18.3496,343,1438.0276,4.1925
18.3498,359.5,1507.2037,4.1925
18.3500,360.5,1511.3962,4.1925
18.3502,352.5,1478.2087,4.1935
18.3504,355,1487.9825,4.1915
18.3506,396,1660.2301,4.1925
18.3508,361,1513.8535,4.1935
18.3510,354.5,1486.5958,4.1935
18.3512,338.5,1419.1613,4.1925
18.3514,358,1500.915,4.1925
18.3516,360,1509.66,4.1935
18.3518,357,1496.7225,4.1925
18.3520,337.5,1414.9688,4.1925
18.3522,357,1496.7225,4.1925
18.3524,360,1509.3,4.1925
18.3526,356.5,1494.9828,4.1935
18.3528,337,1412.8726,4.1925
18.3530,353,1480.3055,4.1935
18.3532,356.5,1494.6263,4.1925
18.3534,356,1492.886,4.1935
18.3536,342,1433.8351,4.1925
18.3538,334.5,1402.3912,4.1925
18.3540,337.5,1415.3063,4.1935
18.3542,337.5,1414.9688,4.1925
18.3544,344,1442.2201,4.1925
18.3546,358.5,1503.0112,4.1925
18.3548,386.5,1620.4012,4.1925
18.3550,386,1618.3051,4.1925
18.3552,373.5,1565.8988,4.1925
18.3554,363.5,1523.9738,4.1925
18.3556,385.5,1616.2087,4.1925
18.3558,384,1609.92,4.1925
18.3560,375,1572.5625,4.1935
18.3562,365.5,1532.3588,4.1925
18.3564,389.5,1632.5894,4.1915
18.3566,391.5,1641.3638,4.1925
18.3568,382,1601.917,4.1935
18.3570,364,1526.0701,4.1925
18.3572,382.5,1603.6313,4.1925
18.3574,384.5,1612.0162,4.1925
18.3576,387.5,1624.9813,4.1935
18.3578,366.5,1536.5513,4.1925
18.3580,384.5,1612.4008,4.1935
18.3582,388.5,1629.1748,4.1935
18.3584,388.5,1629.1748,4.1935
18.3586,368.5,1544.9363,4.1925
18.3588,381.5,1599.4388,4.1925
18.3590,388.5,1628.7863,4.1925
18.3592,390.5,1637.5618,4.1935
18.3594,350.5,1469.4713,4.1925
18.3596,349.5,1465.6283,4.1935
18.3598,360,1509.66,4.1935
18.3600,360,1509.66,4.1935
18.3602,344.5,1444.6608,4.1935
18.3604,364,1526.0701,4.1925
18.3606,410,1718.925,4.1925
18.3608,400,1677.5999,4.194
18.3610,352.5,1478.2087,4.1935
18.3612,343.5,1440.1238,4.1925
18.3614,360.5,1511.7567,4.1935
18.3616,359.5,1507.5632,4.1935
18.3618,350.5,1469.8218,4.1935
18.3620,340.5,1427.5463,4.1925
18.3622,362,1518.047,4.1935
18.3624,360.5,1511.3962,4.1925
18.3626,354,1484.499,4.1935
18.3628,340,1425.4501,4.1925
18.3630,359.5,1507.5632,4.1935
18.3632,360,1509.3,4.1925
18.3634,356.5,1494.9828,4.1935
18.3636,338,1417.0651,4.1925
18.3638,357.5,1499.1763,4.1935
18.3640,359.5,1507.2037,4.1925
18.3642,358,1501.2731,4.1935
18.3644,338.5,1419.1613,4.1925
18.3646,355,1488.3375,4.1925
18.3648,360,1509.3,4.1925
18.3650,359,1505.4666,4.1935
18.3652,339,1421.2576,4.1925
18.3654,354,1484.145,4.1925
18.3656,359.5,1507.5632,4.1935
18.3658,360,1509.66,4.1935
18.3660,342,1434.177,4.1935
18.3662,350.5,1469.4713,4.1925
18.3664,360,1509.3,4.1925
18.3666,360,1509.66,4.1935
18.3668,343.5,1440.1238,4.1925
18.3670,348.5,1461.4348,4.1935
18.3672,360,1509.3,4.1925
18.3674,360.5,1511.3962,4.1925
18.3676,347.5,1457.2412,4.1935
18.3678,344.5,1444.6608,4.1935
18.3680,359.5,1507.5632,4.1935
18.3682,359.5,1507.2037,4.1925
18.3684,351,1471.5675,4.1925
18.3686,341.5,1431.7388,4.1925
18.3688,358.5,1503.0112,4.1925
18.3690,359.5,1507.5632,4.1935
18.3692,351.5,1473.6638,4.1925
18.3694,338.5,1419.1613,4.1925
18.3696,357,1497.0795,4.1935
18.3698,356.5,1494.6263,4.1925
18.3700,354.5,1486.5958,4.1935
18.3702,337.5,1414.9688,4.1925
18.3704,376,1576.944,4.194
18.3706,346,1450.951,4.1935
18.3708,339,1421.5966,4.1935
18.3710,339.5,1423.3538,4.1925
18.3712,378.5,1586.8613,4.1925
18.3714,386,1618.3051,4.1925
18.3716,384.5,1612.0162,4.1925
18.3718,366,1534.821,4.1935
18.3720,371.5,1557.5138,4.1925
18.3722,386.5,1620.7877,4.1935
18.3724,389,1631.2715,4.1935
18.3726,362,1517.6851,4.1925
18.3728,374.5,1570.4658,4.1935
18.3730,392,1643.8521,4.1935
18.3732,390,1635.0751,4.1925
18.3734,378,1584.765,4.1925
18.3736,368,1542.8401,4.1925
18.3738,387,1622.8845,4.1935
18.3740,386.5,1620.4012,4.1925
18.3742,382.5,1603.6313,4.1925
18.3744,369.5,1549.1288,4.1925
18.3746,387,1622.4976,4.1925
18.3748,388.5,1628.7863,4.1925
18.3750,384.5,1612.0162,4.1925
18.3752,368,1542.8401,4.1925
18.3754,387,1622.8845,4.1935
18.3756,383.5,1607.8239,4.1925
18.3758,360,1509.66,4.1935
18.3760,337.5,1414.9688,4.1925
18.3762,356.5,1494.9828,4.1935
18.3764,360,1509.66,4.1935
18.3766,358.5,1503.3698,4.1935
18.3768,339,1421.2576,4.1925
18.3770,355,1488.3375,4.1925
18.3772,360,1509.66,4.1935
18.3774,360,1509.66,4.1935
18.3776,340.5,1427.5463,4.1925
18.3778,352,1476.1121,4.1935
18.3780,360,1509.66,4.1935
18.3782,360,1509.66,4.1935
18.3784,343.5,1440.1238,4.1925
18.3786,350.5,1469.8218,4.1935
18.3788,361,1513.4926,4.1925
18.3790,360,1509.66,4.1935
18.3792,346,1450.605,4.1925
18.3794,345.5,1448.5088,4.1925
18.3796,360,1509.3,4.1925
18.3798,360.5,1511.3962,4.1925
18.3800,349,1463.5315,4.1935
18.3802,343,1438.3705,4.1935
18.3804,366,1534.4551,4.1925
18.3806,361,1513.8535,4.1935
18.3808,352.5,1477.8563,4.1925
18.3810,340,1425.4501,4.1925
18.3812,359.5,1507.5632,4.1935
18.3814,361,1513.4926,4.1925
18.3816,354,1484.499,4.1935
18.3818,339,1421.2576,4.1925
18.3820,358,1501.2731,4.1935
18.3822,360,1509.3,4.1925
18.3824,356,1492.886,4.1935
18.3826,338.5,1418.8228,4.1915
18.3828,357,1497.0795,4.1935
18.3830,360.5,1511.7567,4.1935
18.3832,358.5,1503.3698,4.1935
18.3834,338.5,1419.1613,4.1925
18.3836,354.5,1486.2413,4.1925
18.3838,360,1509.66,4.1935
18.3840,360,1509.66,4.1935
18.3842,340,1425.79,4.1935
18.3844,353.5,1482.4022,4.1935
18.3846,360.5,1511.3962,4.1925
18.3848,361,1513.8535,4.1935
18.3850,343,1438.0276,4.1925
18.3852,349.5,1465.6283,4.1935
18.3854,360,1509.3,4.1925
18.3856,358.5,1503.3698,4.1935
18.3858,344.5,1444.3163,4.1925
18.3860,344,1442.564,4.1935
18.3862,356.5,1494.9828,4.1935
18.3864,357,1496.7225,4.1925
18.3866,349.5,1465.2788,4.1925
18.3868,335,1404.4875,4.1925
18.3870,337.5,1414.9688,4.1925
18.3872,339,1421.5966,4.1935
18.3874,339,1421.5966,4.1935
18.3876,350.5,1469.4713,4.1925
18.3878,384.5,1612.0162,4.1925
18.3880,387,1622.4976,4.1925
18.3882,382,1601.535,4.1925
18.3884,360,1509.3,4.1925
18.3886,380.5,1595.2463,4.1925
18.3888,387,1622.4976,4.1925
18.3890,380,1593.53,4.1935
18.3892,363.5,1523.9738,4.1925
18.3894,385,1614.1125,4.1925
18.3896,394,1651.8451,4.1925
18.3898,388.5,1629.1748,4.1935
18.3900,370,1551.595,4.1935
18.3902,374.5,1570.4658,4.1935
18.3904,400.5,1679.4968,4.1935
18.3906,380.5,1595.6267,4.1935
18.3908,374.5,1570.4658,4.1935
18.3910,376,1576.756,4.1935
18.3912,389.5,1633.3683,4.1935
18.3914,388,1626.6901,4.1925
18.3916,375,1571.8126,4.1915
18.3918,371.5,1557.5138,4.1925
18.3920,386.5,1620.4012,4.1925
18.3922,377.5,1583.0463,4.1935
18.3924,352,1475.76,4.1925
18.3926,341,1429.6426,4.1925
18.3928,359.5,1507.2037,4.1925
18.3930,359.5,1507.2037,4.1925
18.3932,353,1480.3055,4.1935
18.3934,338.5,1418.8228,4.1915
18.3936,359,1505.4666,4.1935
18.3938,360,1509.66,4.1935
18.3940,355.5,1490.4338,4.1925
18.3942,337.5,1414.9688,4.1925
18.3944,358,1501.2731,4.1935
18.3946,359.5,1507.5632,4.1935
18.3948,357.5,1499.1763,4.1935
18.3950,337.5,1415.3063,4.1935
18.3952,358,1501.2731,4.1935
18.3954,360,1509.66,4.1935
18.3956,359.5,1507.5632,4.1935
18.3958,339.5,1423.3538,4.1925
18.3960,353.5,1482.0488,4.1925
18.3962,360,1509.3,4.1925
18.3964,359.5,1507.5632,4.1935
18.3966,341.5,1432.0803,4.1935
18.3968,350.5,1469.4713,4.1925
18.3970,362.5,1519.7812,4.1925
